epoch,accuracy,loss,val_accuracy,val_loss
0,0.891452968120575,0.26845017075538635,0.895061731338501,0.2839730381965637
1,0.9008547067642212,0.2579634189605713,0.895061731338501,0.28224384784698486
2,0.9051281809806824,0.2508598864078522,0.8981481194496155,0.28134575486183167
3,0.9051281809806824,0.24362939596176147,0.8981481194496155,0.28049996495246887
4,0.9094017148017883,0.23777173459529877,0.8981481194496155,0.2802753448486328
5,0.9145299196243286,0.2331704944372177,0.8981481194496155,0.28026777505874634
6,0.9179487228393555,0.22848233580589294,0.895061731338501,0.2797774374485016
7,0.9230769276618958,0.22422678768634796,0.895061731338501,0.27947306632995605
